Customer_ID,Age,Location,Income_Level,App_Usage_Frequency,Total_Spent,LTV,Customer_Satisfaction_Score,Loyalty_Points_Earned,Referral_Count,Support_Tickets_Raised,Preferred_Payment_Method,Churn_Risk
cust_5869,38,Suburban,Middle,Daily,10669684.848612465,1070909.9895837859,1,1345,9,19,Wallet Balance,Medium Risk
cust_5870,39,Rural,Middle,Daily,198828.63806450213,27694.171551710882,4,1781,25,10,Wallet Balance,Medium Risk
cust_5871,24,Rural,Middle,Monthly,2607248.598572899,271687.4138739577,4,3990,1,5,UPI,Medium Risk
cust_5872,50,Urban,Middle,Daily,1930207.4384752656,207852.3802331944,2,4558,39,7,Debit Card,Medium Risk
cust_5873,66,Suburban,High,Weekly,493154.38800119294,63394.34683046705,10,2198,13,12,Wallet Balance,Low Risk
cust_5874,35,Urban,Middle,Weekly,5909965.419753052,606219.4580735774,8,3206,32,14,Wallet Balance,Low Risk
cust_5875,52,Rural,Low,Monthly,2189253.4793610256,236538.8288740884,9,2986,38,1,Debit Card,Medium Risk
cust_5876,57,Rural,High,Weekly,3367551.18184602,342620.39853333274,5,1213,0,5,UPI,Medium Risk
cust_5877,32,Rural,High,Monthly,6018013.789039813,612612.8338869124,4,3105,29,19,Credit Card,Medium Risk
cust_5878,62,Urban,Low,Daily,2863019.921581238,299712.2435983839,4,3429,36,1,Credit Card,Medium Risk
cust_5879,46,Rural,High,Monthly,1338227.4447294546,139597.277458501,5,368,17,14,Debit Card,Medium Risk
cust_5880,23,Suburban,Low,Weekly,14385431.345557822,1448683.373870087,8,171,29,0,Debit Card,Low Risk
cust_5881,30,Urban,High,Monthly,5315595.592849343,540036.2318436201,2,3141,26,10,Credit Card,Medium Risk
cust_5882,46,Rural,High,Daily,3270637.9319267613,336042.2892602458,4,719,48,7,Credit Card,Medium Risk
cust_5883,68,Urban,Low,Daily,13594549.209846381,1371012.7887477395,4,2486,48,8,UPI,Medium Risk
cust_5884,45,Urban,Low,Monthly,1115884.4245988992,123776.44621377741,1,4778,29,14,Credit Card,Medium Risk
cust_5885,61,Rural,Low,Weekly,127382.89915567201,28879.324708579872,5,4206,44,4,UPI,Medium Risk
cust_5886,35,Rural,Low,Monthly,1673720.3821521192,181560.68449723316,5,3327,35,8,Wallet Balance,Medium Risk
cust_5887,54,Urban,Middle,Monthly,8210594.109755068,831655.5233086913,8,1445,20,3,Debit Card,Medium Risk
cust_5888,68,Urban,Middle,Weekly,3711348.9346832717,376327.5381008562,5,155,15,9,Wallet Balance,Medium Risk
cust_5889,27,Rural,Low,Monthly,1242948.5224442587,141357.07141971693,9,3256,16,3,Debit Card,Medium Risk
cust_5890,64,Suburban,Middle,Daily,3660991.2711178926,379376.0241779987,2,4808,17,4,Wallet Balance,Medium Risk
cust_5891,32,Urban,Low,Daily,2668251.807468702,284780.7369508859,9,3673,33,18,UPI,Low Risk
cust_5892,57,Urban,Low,Weekly,77181.23528279644,19194.45137261039,6,1881,20,20,Debit Card,Medium Risk
cust_5893,45,Suburban,High,Daily,4419708.605726447,451332.44954089506,7,1526,11,12,Wallet Balance,Low Risk
cust_5894,44,Rural,Low,Daily,7839789.854262643,796965.9434768036,4,3396,30,20,Debit Card,Medium Risk
cust_5895,34,Rural,Low,Weekly,3013806.7213120125,315993.3729359724,7,4030,9,10,UPI,Low Risk
cust_5896,61,Suburban,Low,Monthly,5370108.673870452,553470.8684182111,6,3448,40,11,Credit Card,Medium Risk
cust_5897,26,Rural,Low,Monthly,1052577.2119585723,112576.16669984562,4,1817,3,13,Wallet Balance,Medium Risk
cust_5898,49,Rural,High,Weekly,9754479.856084067,980759.6912300454,4,502,14,12,Debit Card,High Risk
cust_5899,65,Urban,Low,Weekly,4927470.815433928,508979.3876003377,10,1898,41,3,Credit Card,Low Risk
cust_5900,22,Urban,High,Monthly,3092449.306036029,323767.6015120089,10,456,40,12,Credit Card,Medium Risk
cust_5901,59,Urban,Low,Daily,1740636.0800073848,181968.4001612719,1,2454,27,4,Debit Card,Medium Risk
cust_5902,49,Suburban,High,Monthly,7919005.683865426,806557.1623818154,5,4787,6,20,Credit Card,Medium Risk
cust_5903,35,Rural,Middle,Daily,1984190.7009736483,204478.3843254137,4,1608,10,8,Debit Card,Medium Risk
cust_5904,65,Rural,High,Daily,4490807.759416534,461318.7597079972,4,3529,28,0,Debit Card,Medium Risk
cust_5905,53,Urban,High,Weekly,2922826.8789888164,301341.4485567365,5,965,33,11,UPI,Medium Risk
cust_5906,39,Urban,Low,Daily,8610953.026096122,871139.9449740716,9,256,29,16,Debit Card,Low Risk
cust_5907,25,Suburban,High,Weekly,2940249.200182549,305099.3542797722,8,1157,26,0,Wallet Balance,Low Risk
cust_5908,47,Rural,High,Daily,1378406.0537717075,146812.0400929709,7,951,24,18,UPI,Low Risk
cust_5909,67,Suburban,Low,Monthly,1023913.3052948366,112139.3481289193,3,1771,47,4,UPI,Medium Risk
cust_5910,30,Rural,Middle,Daily,1740614.9782471363,191380.35554648563,5,4482,37,11,UPI,Medium Risk
cust_5911,52,Suburban,Middle,Monthly,17849110.64636695,1795362.4968705822,7,620,39,11,UPI,Medium Risk
cust_5912,35,Urban,Middle,Weekly,55089.06326224788,18247.178424582657,2,4521,22,10,Wallet Balance,High Risk
cust_5913,18,Suburban,High,Weekly,3784941.1957202293,388845.1980928536,2,3208,28,15,Wallet Balance,High Risk
cust_5914,52,Suburban,Low,Daily,5587525.1996623445,569074.4751317021,5,848,49,16,UPI,Medium Risk
cust_5915,55,Urban,Middle,Monthly,1121494.2363517806,129040.00868002382,9,3642,10,2,Credit Card,Medium Risk
cust_5916,23,Rural,Middle,Daily,4474829.716655183,466509.0182083947,10,4389,3,10,Wallet Balance,Low Risk
cust_5917,55,Rural,Middle,Weekly,1956464.7747076496,207554.76262108824,3,3113,35,16,Wallet Balance,High Risk
cust_5918,59,Urban,Middle,Monthly,611204.1524311893,66625.6258203978,1,1783,30,0,UPI,Medium Risk
cust_5919,38,Suburban,Low,Weekly,2902202.7930654935,299643.82940352865,7,781,9,14,Wallet Balance,Low Risk
cust_5920,55,Suburban,Middle,Weekly,4207271.393264641,438883.5544934776,9,3965,15,8,UPI,Low Risk
cust_5921,26,Suburban,High,Daily,72129.77071431074,14671.839929589278,6,288,29,17,Credit Card,Medium Risk
cust_5922,61,Rural,High,Daily,2439313.519879494,256444.72273057434,6,1939,34,0,UPI,Medium Risk
cust_5923,23,Suburban,Low,Daily,15662462.831346767,1577452.7493484742,4,2626,43,5,Credit Card,Medium Risk
cust_5924,44,Rural,Middle,Daily,9123589.153917829,927830.3050343022,8,3411,16,1,Wallet Balance,Low Risk
cust_5925,45,Suburban,Middle,Weekly,1413694.3191123093,142421.67208851982,2,322,4,4,Credit Card,High Risk
cust_5926,25,Urban,High,Weekly,2359761.841463956,246275.20954324023,6,2373,2,2,UPI,Medium Risk
cust_5927,54,Urban,Low,Monthly,4823185.144740852,499223.9363780464,10,2780,15,4,Debit Card,Medium Risk
cust_5928,43,Rural,High,Daily,595984.2530140704,74958.53908712142,7,2782,50,7,Wallet Balance,Low Risk
cust_5929,64,Rural,Low,Monthly,9644554.055791259,972961.164390002,2,4262,3,5,Debit Card,Medium Risk
cust_5930,51,Urban,Low,Daily,14844439.956601575,1495353.7465151846,5,3440,8,10,UPI,Medium Risk
cust_5931,28,Urban,Low,Monthly,4802399.445157516,490974.7749567613,4,4180,3,10,Debit Card,Medium Risk
cust_5932,47,Suburban,High,Monthly,17158682.8727264,1727270.4682224102,1,4210,20,10,Wallet Balance,Medium Risk
cust_5933,51,Urban,Low,Daily,5789609.673598888,591742.4085657393,6,3883,9,7,UPI,Medium Risk
cust_5934,52,Rural,High,Daily,107411.61110609546,23288.670143387477,9,864,30,5,UPI,Low Risk
cust_5935,41,Urban,High,Weekly,4050813.220223913,419655.34588585567,5,4553,16,15,Credit Card,Medium Risk
cust_5936,37,Rural,Middle,Weekly,9388899.408324832,943781.7660313072,4,371,15,19,UPI,High Risk
cust_5937,19,Rural,High,Daily,63135.71649470192,20143.54610894632,2,4354,38,19,UPI,Medium Risk
cust_5938,46,Suburban,High,Daily,2151091.7492820164,229962.4535411744,8,1997,46,2,Debit Card,Low Risk
cust_5939,33,Suburban,Middle,Daily,1248920.419125962,143779.0697325287,9,2863,49,7,Credit Card,Low Risk
cust_5940,53,Suburban,Middle,Daily,4562414.422867458,469984.92569182743,6,4320,5,12,Credit Card,Medium Risk
cust_5941,39,Suburban,Middle,Monthly,6080247.7433964815,624440.4562676194,6,3929,29,9,Debit Card,Medium Risk
cust_5942,38,Urban,Low,Monthly,7094780.043641821,720252.3152763902,6,2531,14,7,UPI,Medium Risk
cust_5943,37,Suburban,Low,Monthly,3052298.236806323,317665.7917692449,2,3355,42,9,Wallet Balance,Medium Risk
cust_5944,17,Urban,Middle,Monthly,7508819.22295906,767341.8873315359,5,4443,30,12,Credit Card,Medium Risk
cust_5945,46,Suburban,Low,Weekly,29702.29839678565,22397.521933755146,7,4794,29,2,Credit Card,Low Risk
cust_5946,26,Suburban,Middle,Daily,2313125.571157811,245402.09267635658,8,1397,36,3,Wallet Balance,Low Risk
cust_5947,43,Rural,Low,Monthly,3213615.0876834956,331104.0831556523,8,412,15,15,Wallet Balance,Medium Risk
cust_5948,61,Urban,High,Monthly,2939211.704675417,305547.39706581814,5,1441,43,2,Debit Card,Medium Risk
cust_5949,47,Rural,Low,Daily,1037866.3714002348,117227.45856682764,5,2880,35,20,Credit Card,Medium Risk
cust_5950,20,Suburban,Low,Monthly,6207723.388481636,635490.2978029709,6,4377,1,8,UPI,Medium Risk
cust_5951,53,Urban,High,Monthly,1181749.7863399012,125068.98358769028,4,1266,27,18,Debit Card,Medium Risk
cust_5952,25,Suburban,Middle,Weekly,4525822.075308163,474500.26783244713,8,4758,47,11,Wallet Balance,Low Risk
cust_5953,55,Rural,Low,Monthly,5654881.314070193,583221.2217096143,7,4294,39,5,UPI,Medium Risk
cust_5954,61,Urban,Low,Daily,18970123.177251898,1904948.6348005661,2,2837,16,3,Wallet Balance,Medium Risk
cust_5955,39,Rural,High,Monthly,4485650.263679791,460091.05435569375,6,1454,40,13,Wallet Balance,Medium Risk
cust_5956,50,Suburban,High,Weekly,6068730.205711502,624953.2285073483,6,4322,37,0,Credit Card,Medium Risk
cust_5957,59,Suburban,High,Weekly,8432264.100531163,852130.3726977126,4,1006,35,7,Debit Card,High Risk
cust_5958,63,Suburban,High,Daily,13073722.38095876,1316960.5348597046,6,1219,31,18,UPI,Medium Risk
cust_5959,38,Urban,Middle,Weekly,10983668.505352365,1119263.6343895583,10,4828,24,15,Credit Card,Low Risk
cust_5960,32,Rural,Low,Monthly,563284.8204415889,71217.81250094125,9,2916,12,7,UPI,Medium Risk
cust_5961,16,Rural,Low,Daily,4752765.570430098,485665.7775531195,10,227,13,4,UPI,Low Risk
cust_5962,46,Suburban,Low,Monthly,4668256.265622449,483811.11184097186,9,2385,43,7,Debit Card,Medium Risk
cust_5963,46,Rural,Low,Daily,4094833.903796773,420278.0505520237,1,4705,24,16,UPI,Medium Risk
cust_5964,57,Urban,Middle,Weekly,1716315.2763758367,183259.76464286188,7,1550,34,5,Credit Card,Low Risk
cust_5965,57,Suburban,Low,Weekly,11965421.019784357,1208663.591436283,4,3057,28,2,Credit Card,High Risk
cust_5966,68,Suburban,Middle,Monthly,14206886.445458286,1425892.4417630245,2,1917,14,20,Credit Card,Medium Risk
cust_5967,49,Suburban,Middle,Weekly,38744.820833161495,12203.966007996354,8,113,14,19,Credit Card,Low Risk
cust_5968,24,Urban,High,Monthly,4735863.990418227,490919.0569587312,10,2151,46,10,UPI,Medium Risk
cust_5969,37,Suburban,High,Weekly,6637783.321829647,670066.8926032328,3,427,46,12,Credit Card,High Risk
cust_5970,28,Suburban,Low,Weekly,2158214.146499156,229727.4315268021,2,4598,39,18,Debit Card,High Risk
cust_5971,40,Suburban,Middle,Monthly,1238331.3754456446,139298.4866381823,9,3378,16,19,UPI,Medium Risk
cust_5972,63,Suburban,High,Weekly,6313047.473743142,639566.5289765516,5,1216,24,2,Debit Card,Medium Risk
cust_5973,33,Rural,Middle,Daily,380484.6612302257,51069.603769778696,8,1944,22,18,Credit Card,Low Risk
cust_5974,66,Suburban,High,Weekly,5904740.717234562,602913.4508075113,8,956,45,19,Debit Card,Low Risk
cust_5975,27,Urban,Middle,Daily,9867218.590739468,993846.9612792713,4,144,31,6,Wallet Balance,Medium Risk
cust_5976,55,Suburban,Low,Daily,4663672.42851107,472130.19230783667,3,608,30,10,Credit Card,Medium Risk
cust_5977,32,Suburban,Low,Daily,298352.6088266645,42129.23398923531,6,2105,22,8,UPI,Medium Risk
cust_5978,30,Rural,Middle,Daily,3018168.677398845,321672.44492049783,7,4773,37,14,Debit Card,Low Risk
cust_5979,57,Suburban,High,Daily,5111575.40020335,526696.3559268072,7,4218,16,11,UPI,Low Risk
cust_5980,30,Rural,High,Weekly,655978.9086909178,77192.87412759315,5,2282,28,11,Credit Card,Medium Risk
cust_5981,30,Urban,Low,Weekly,6596173.826186864,671137.1951468205,7,2538,1,5,UPI,Low Risk
cust_5982,54,Rural,Low,Monthly,5002224.533978684,504738.8566676948,2,1953,10,16,Debit Card,Medium Risk
cust_5983,28,Suburban,Low,Monthly,13906634.935585368,1403900.7295013152,9,1826,15,17,Debit Card,Medium Risk
cust_5984,32,Urban,High,Monthly,7846530.844149388,799295.2307393744,3,4027,50,8,Wallet Balance,Medium Risk
cust_5985,47,Suburban,High,Monthly,8538965.497870436,859844.9278588489,1,2342,16,10,Wallet Balance,Medium Risk
cust_5986,24,Rural,Low,Daily,11498311.776114017,1155674.1315535568,3,499,20,18,Debit Card,Medium Risk
cust_5987,55,Urban,Middle,Weekly,614674.86252923,72247.79690702175,5,2733,20,9,Wallet Balance,Medium Risk
cust_5988,35,Urban,High,Daily,5799561.784311497,589051.9251319725,1,4439,5,10,Credit Card,Medium Risk
cust_5989,41,Rural,Low,Monthly,888671.944204739,108167.65162847824,6,4877,45,5,Debit Card,Medium Risk
cust_5990,42,Rural,Middle,Daily,366880.9314747021,42015.051107304556,1,46,44,8,Debit Card,Medium Risk
cust_5991,36,Urban,High,Monthly,4178664.2811760767,438751.8931551409,10,4709,22,15,Debit Card,Medium Risk
cust_5992,33,Urban,Middle,Monthly,12150237.630601,1231673.5246205851,6,4880,31,2,UPI,Medium Risk
cust_5993,28,Rural,Middle,Monthly,1746120.8707112882,190351.80863786014,10,1187,38,15,Credit Card,Medium Risk
cust_5994,31,Suburban,High,Monthly,10277524.555772532,1041134.1214778742,1,4265,44,17,Credit Card,Medium Risk
cust_5995,24,Urban,Low,Weekly,197402.30957741628,32112.995880067203,8,593,37,18,Credit Card,Low Risk
cust_5996,27,Rural,Middle,Monthly,9003557.826807516,906268.7706326096,2,1670,28,15,Credit Card,Medium Risk
cust_5997,59,Suburban,Low,Weekly,4686903.572546867,477680.3685478909,2,2870,30,3,Debit Card,High Risk
cust_5998,53,Urban,High,Weekly,942519.5936194207,97469.35170430507,2,511,24,4,Wallet Balance,High Risk
cust_5999,34,Urban,Middle,Monthly,2735896.463534182,274691.2801037261,1,1143,1,9,Credit Card,Medium Risk
cust_6000,22,Rural,Middle,Weekly,13647845.390244523,1370716.6201865526,2,2076,21,18,Credit Card,High Risk
cust_6001,50,Suburban,Middle,Monthly,6879196.102859167,704325.3212538317,8,3010,36,18,Wallet Balance,Medium Risk
cust_6002,63,Urban,Middle,Monthly,12260620.090443391,1241589.4494166928,8,2209,43,2,Debit Card,Medium Risk
cust_6003,33,Suburban,Middle,Monthly,1783220.3690401395,191139.72980337203,6,3745,14,7,Debit Card,Medium Risk
cust_6004,31,Suburban,High,Monthly,1786222.0179978656,188368.3851144066,4,3038,5,18,Debit Card,Medium Risk
cust_6005,54,Urban,Middle,Weekly,124807.51258705926,26741.22343490612,10,558,32,16,Debit Card,Low Risk
cust_6006,19,Suburban,High,Daily,9079707.51654779,915659.8823622408,4,1759,10,0,Wallet Balance,Medium Risk
cust_6007,40,Urban,Low,Daily,3129119.130255537,327631.0371995404,8,3705,11,20,UPI,Low Risk
cust_6008,47,Suburban,High,Monthly,5075264.020734376,523967.36694440746,8,3225,23,12,Wallet Balance,Medium Risk
cust_6009,55,Urban,Middle,Monthly,457301.2665591726,54776.17451116999,8,1404,2,10,Credit Card,Medium Risk
cust_6010,28,Rural,Low,Monthly,4835682.882417034,499823.6024480878,10,2697,29,11,Debit Card,Medium Risk
cust_6011,60,Urban,High,Daily,11885291.5471483,1197708.873799744,4,1816,18,1,Credit Card,Medium Risk
cust_6012,32,Urban,High,Daily,2135223.886506072,226283.7904344836,2,3303,44,9,UPI,Medium Risk
cust_6013,64,Urban,High,Monthly,10233863.819005508,1034409.3515342184,3,2160,42,8,Debit Card,Medium Risk
cust_6014,52,Suburban,Middle,Weekly,9507627.743526123,961331.800869477,3,3930,6,15,UPI,High Risk
cust_6015,21,Rural,Middle,Weekly,71126.87987010821,14180.854065519266,6,650,11,3,Credit Card,Medium Risk
cust_6016,34,Suburban,High,Daily,14114365.905285083,1425116.7355333732,1,4497,49,15,Wallet Balance,Medium Risk
cust_6017,28,Suburban,High,Weekly,782627.8292821902,86599.86171023888,1,3335,28,3,UPI,High Risk
cust_6018,41,Urban,Low,Weekly,391950.5936521789,54247.47939752596,3,3854,47,6,Wallet Balance,High Risk
cust_6019,29,Suburban,Middle,Monthly,4646799.675618394,469860.03575634304,3,1612,7,14,Credit Card,Medium Risk
cust_6020,46,Urban,Middle,Weekly,3315155.3378923517,342277.3173261892,2,4067,20,10,Credit Card,High Risk
cust_6021,69,Rural,Low,Monthly,1607773.2879316716,173087.2667352616,4,4476,12,9,Credit Card,Medium Risk
cust_6022,19,Suburban,High,Monthly,319494.3437356715,45144.56830649439,5,2125,48,9,Credit Card,Medium Risk
cust_6023,54,Suburban,High,Monthly,6907195.120627794,699201.0629909599,3,2030,26,5,Credit Card,Medium Risk
cust_6024,23,Suburban,Low,Monthly,408749.19528643595,54677.437055678434,7,3287,3,19,Debit Card,Medium Risk
cust_6025,40,Urban,High,Weekly,1605454.2461640183,182807.15984370938,10,4726,31,4,Debit Card,Low Risk
cust_6026,28,Urban,High,Daily,1383805.9444584376,154295.1054159392,10,2276,23,19,Wallet Balance,Low Risk
cust_6027,47,Suburban,Low,Weekly,12369390.367174009,1252507.899864613,5,3886,40,0,UPI,Medium Risk
cust_6028,53,Suburban,Low,Daily,11411251.935901346,1153708.8263574739,4,3999,8,14,UPI,Medium Risk
cust_6029,53,Rural,Low,Daily,6727667.9520994425,681110.324587126,2,3753,9,13,Debit Card,Medium Risk
cust_6030,43,Rural,High,Monthly,4877388.225395614,497611.69163372746,9,1119,10,3,Credit Card,Medium Risk
cust_6031,68,Rural,Low,Weekly,573578.3433550576,67130.84064088926,3,2532,32,11,Credit Card,High Risk
cust_6032,45,Rural,High,Daily,7904350.048211135,805453.5000180717,9,676,48,14,Debit Card,Low Risk
cust_6033,18,Rural,Middle,Daily,110015.35028192586,16862.469467598057,1,3054,6,16,Credit Card,Medium Risk
cust_6034,43,Urban,Middle,Weekly,257607.7552440629,31743.8662436921,3,1263,10,15,UPI,High Risk
cust_6035,18,Rural,Low,Daily,5964718.557584612,617025.7265282043,10,3994,44,14,Credit Card,Low Risk
cust_6036,60,Rural,High,Weekly,3510745.855048054,363376.7204669701,4,3344,27,7,Credit Card,High Risk
cust_6037,69,Suburban,High,Monthly,5475386.502258633,560339.0835852514,3,3117,37,11,UPI,Medium Risk
cust_6038,49,Urban,High,Daily,182634.85392431077,31742.613044540674,6,2638,29,17,UPI,Medium Risk
cust_6039,31,Rural,Low,Monthly,869631.964570041,99715.62155669343,7,3060,7,13,Debit Card,Medium Risk
cust_6040,37,Rural,High,Daily,7080476.225808243,727344.9967267158,9,4769,26,1,Credit Card,Low Risk
cust_6041,47,Rural,High,Monthly,1881461.5468748198,203525.4814829069,9,2306,21,11,Wallet Balance,Medium Risk
cust_6042,53,Suburban,High,Daily,4151530.983828216,433005.5941895016,7,3735,41,1,UPI,Low Risk
cust_6043,23,Suburban,Middle,Weekly,7225869.084260888,737640.0652238292,10,1081,31,17,UPI,Low Risk
cust_6044,23,Suburban,High,Monthly,7220195.132292425,731233.9957593188,7,1227,13,3,UPI,Medium Risk
cust_6045,21,Rural,Middle,Weekly,4818530.014982603,496127.3227509408,10,1480,25,8,UPI,Low Risk
cust_6046,29,Suburban,High,Daily,2468178.0678153876,255597.29441810618,3,1901,43,7,UPI,Medium Risk
cust_6047,47,Rural,High,Monthly,2544264.4799346155,267577.06548552803,8,3001,10,6,UPI,Medium Risk
cust_6048,50,Urban,High,Monthly,1032097.23361368,104707.0049549656,2,421,6,12,Debit Card,Medium Risk
cust_6049,25,Rural,Middle,Daily,71165.86506831695,21345.60506843982,4,3120,44,11,Credit Card,Medium Risk
cust_6050,18,Suburban,High,Daily,214332.49991756125,30334.6936904744,3,1834,29,11,Wallet Balance,Medium Risk
cust_6051,27,Urban,Low,Daily,4436194.352566457,456416.5863981809,9,2490,1,12,Wallet Balance,Low Risk
cust_6052,64,Rural,High,Weekly,10326759.578576347,1050274.2466054247,6,4116,34,18,Wallet Balance,Medium Risk
cust_6053,46,Urban,Middle,Monthly,952729.7939863553,103389.6590396292,7,396,25,3,Credit Card,Medium Risk
cust_6054,44,Urban,Middle,Monthly,18314223.418665588,1840101.9909115743,6,1112,24,1,Wallet Balance,Medium Risk
cust_6055,20,Urban,Low,Weekly,4488263.7834393475,462631.5291309467,8,2975,0,12,Credit Card,Low Risk
cust_6056,67,Rural,Low,Monthly,6966368.519284827,701938.26714855,1,1812,28,10,Credit Card,Medium Risk
cust_6057,40,Suburban,Low,Weekly,104513.92853567333,24792.17256652194,7,2526,23,6,Credit Card,Low Risk
cust_6058,56,Rural,Middle,Weekly,5801391.402400903,595967.5919437448,6,3207,37,8,Credit Card,Medium Risk
cust_6059,46,Suburban,High,Daily,9941138.07059623,994987.3956772287,1,6,0,6,Wallet Balance,Medium Risk
cust_6060,36,Rural,High,Weekly,668755.3116104068,78747.63133143893,1,4835,24,2,Credit Card,High Risk
cust_6061,35,Rural,Low,Monthly,4025697.43043404,405105.6185936068,1,98,33,2,Debit Card,Medium Risk
cust_6062,54,Rural,Low,Monthly,798994.1410912125,92533.06620452502,6,1490,41,0,UPI,Medium Risk
cust_6063,37,Suburban,High,Daily,2454635.295878508,256326.81343501125,3,2746,43,0,UPI,Medium Risk
cust_6064,19,Rural,Low,Monthly,11254604.008939406,1139848.0889385391,6,4225,4,19,UPI,Medium Risk
cust_6065,28,Urban,High,Weekly,5098125.897285064,528562.2488796622,9,4113,40,13,Debit Card,Low Risk
cust_6066,60,Rural,High,Monthly,2250532.6562375706,237647.5792880069,4,4814,11,1,UPI,Medium Risk
cust_6067,57,Urban,High,Weekly,5925695.801618778,598856.61322732,1,3215,7,10,Wallet Balance,High Risk
cust_6068,65,Suburban,High,Monthly,247793.32587479518,34030.11152975066,2,2315,41,9,Wallet Balance,Medium Risk
cust_6069,64,Suburban,Middle,Monthly,5873273.215440925,597842.9510517467,5,2411,13,14,Debit Card,Medium Risk
cust_6070,35,Rural,High,Daily,567999.3280973379,68387.76375477808,7,1493,19,10,Debit Card,Low Risk
cust_6071,67,Rural,Low,Weekly,11955745.29633777,1205997.7627537649,5,987,46,7,Debit Card,Medium Risk
cust_6072,28,Rural,Low,Daily,6124960.16820435,630583.3661848385,6,4597,39,0,Debit Card,Medium Risk
cust_6073,32,Urban,Low,Daily,434901.12137689936,47705.90983012331,1,2051,8,5,UPI,Medium Risk
cust_6074,69,Suburban,Low,Daily,6277576.228273359,641842.3984489857,5,4555,4,19,Credit Card,Medium Risk
cust_6075,51,Urban,Middle,Daily,964620.121723899,107124.69100480461,6,3034,0,7,UPI,Medium Risk
cust_6076,48,Urban,High,Weekly,2071958.2364142546,211896.44810604965,1,2217,10,18,Debit Card,High Risk
cust_6077,16,Rural,High,Weekly,418912.5862657678,49155.84297981026,2,2856,3,20,Wallet Balance,High Risk
cust_6078,30,Rural,Low,Monthly,2393718.6386850434,254063.82819079945,6,3471,37,16,Debit Card,Medium Risk
cust_6079,28,Urban,Low,Monthly,9116378.773501186,920372.2701663154,7,607,16,13,Debit Card,Medium Risk
cust_6080,32,Urban,Low,Daily,2349997.301988701,242083.15245917585,2,2595,3,3,UPI,Medium Risk
cust_6081,39,Rural,High,Weekly,3107597.4754246664,316964.8224250464,1,1296,31,1,Credit Card,High Risk
cust_6082,23,Rural,Middle,Monthly,2825346.784027886,293263.43237303017,6,2513,4,15,UPI,Medium Risk
cust_6083,65,Urban,Middle,Daily,595434.033441737,76036.08767076957,10,2394,21,19,Debit Card,Low Risk
cust_6084,42,Rural,Middle,Daily,15271350.575728824,1537927.758656041,5,2950,13,1,Wallet Balance,Medium Risk
cust_6085,60,Rural,Middle,Monthly,5722888.289939882,578733.9760585004,3,1909,20,10,Credit Card,Medium Risk
cust_6086,38,Urban,Low,Weekly,9256004.7073165,939004.2880335655,9,2472,17,13,Debit Card,Low Risk
cust_6087,61,Urban,High,Monthly,6513022.105408269,653430.8255808683,1,869,2,17,Wallet Balance,Medium Risk
cust_6088,23,Suburban,Low,Monthly,2167056.2464612783,229897.95134180135,9,2677,10,9,Wallet Balance,Medium Risk
cust_6089,23,Urban,Middle,Weekly,23936.13488082866,6110.556084457734,1,251,46,11,Wallet Balance,High Risk
cust_6090,41,Rural,Low,Monthly,10235464.593869403,1041403.0415361075,7,3896,38,10,Credit Card,Medium Risk
cust_6091,62,Urban,Middle,Daily,5828309.683361766,585263.7561362564,1,98,35,8,Credit Card,Medium Risk
cust_6092,28,Urban,High,Monthly,3648728.311534905,373603.25849263836,6,1312,26,15,Debit Card,Medium Risk
cust_6093,54,Urban,Middle,Weekly,1275215.537859816,147943.37426223702,9,4858,37,7,UPI,Low Risk
cust_6094,52,Suburban,Low,Weekly,3820163.772829908,399830.81898304296,7,4695,24,4,UPI,Low Risk
cust_6095,64,Suburban,High,Monthly,5694712.952438275,585775.9412323419,6,3863,41,14,Credit Card,Medium Risk
cust_6096,43,Rural,Middle,Monthly,304754.8173470874,39533.01511186967,5,584,38,14,Debit Card,Medium Risk
cust_6097,40,Suburban,Middle,Monthly,1313510.2436650153,137339.1211581172,3,1039,34,16,Debit Card,Medium Risk
cust_6098,31,Urban,High,Daily,4801608.967725941,491799.2636783326,2,4204,14,1,Debit Card,Medium Risk
cust_6099,17,Suburban,Low,Weekly,4312849.769798662,444116.27616719203,2,4182,47,12,UPI,High Risk
cust_6100,69,Urban,High,Daily,2836251.2876036237,299266.7584272562,9,2414,20,10,Credit Card,Low Risk
cust_6101,33,Suburban,Low,Daily,19012205.435536776,1905627.0489966176,3,656,2,0,Debit Card,Medium Risk
cust_6102,32,Suburban,Middle,Daily,10699226.614291938,1079610.81263786,7,1369,23,8,UPI,Low Risk
cust_6103,45,Suburban,Middle,Weekly,14829884.415693779,1496154.2367257397,4,3517,43,3,UPI,High Risk
cust_6104,54,Urban,High,Weekly,3096171.3772350033,322793.2333602933,7,3340,4,15,UPI,Low Risk
cust_6105,28,Suburban,Middle,Daily,8269371.948574474,844139.3643866525,6,4998,36,15,Debit Card,Medium Risk
cust_6106,47,Urban,High,Weekly,3477300.9794349726,363929.45574933826,10,2577,32,2,Credit Card,Low Risk
cust_6107,65,Urban,Middle,Weekly,814829.8678473196,91760.0295953433,4,3116,23,17,Wallet Balance,High Risk
cust_6108,44,Rural,Middle,Weekly,831061.6958844892,85932.38087280237,3,407,5,6,Debit Card,High Risk
cust_6109,61,Suburban,Low,Monthly,4763434.883009845,486495.6669604405,4,1974,46,9,Wallet Balance,Medium Risk
